CODI_LLAR 	CODI_PERSONA 	T1_ID_SEC_TRIM 	T1_DATA_DIA 	T1_DATA_MES 	T1_DATA_ANY 	T2_HH_INICI 	T2_MM_INICI 	T6_HH_FI 	T6_MM_FI 	T7_QUAN 	T7_QUAN_TARD 	T7_TIPUS_DIA 	T7_INUSUAL_1 	T7_INUSUAL_2 	T7_INUSUAL_3 	T7_INUSUAL_4 	T7_VIATGE 	T7_VIATGE_KM 	T7_T_REMUNERAT 	curaper 	treball 	estudi 	llarfam 	volreun 	vidsoc 	esport 	aficc 	mitjcom 	trajecte 	curaper2 	treball2 	estudi2 	llarfam2 	volreun2 	vidsoc2 	esport2 	aficc2 	mitjcom2 	trajecte2 	dormir 	menjar 	altrecur 	trebprin 	altretreb 	estudis_ne 	estudis 	estudis_tll 	llarfam_ne 	culin 	mantllar 	confecc 	jardi 	repar 	compra 	gestio 	curanen 	curadul 	organit 	altllar 	particip 	sociabil 	cultura 	lleurepa 	exfis 	exprod 	altresp 	art   	informat 	jocs  	lectura 	Tele  	radio 	desplaç_fi 	desplaç_treb 	desplaç_est 	desplaç_llarfam 	desplaç_vol 	desplaç_vidsoc 	desplaç_tll 	desplaç_muni 	codis_aux 	total_hores_dia 	dormir2 	menjar2 	altrecur2 	trebprin2 	altretreb2 	estudis_ne2 	estudis2 	estudis_tll2 	llarfam_ne2 	culin2 	mantllar2 	confecc2 	jardi2 	repar2 	compra2 	gestio2 	curanen2 	curadul2 	organit2 	altllar2 	particip2 	sociabil2 	cultura2 	lleurepa2 	exfis2 	exprod2 	altresp2 	art2 	informat2 	jocs2 	lectura2 	tele2 	radio2 	desplaç_fi2 	desplaç_treb2 	desplaç_est2 	desplaç_llarfam2 	desplaç_vol2 	desplaç_vidsoc2 	desplaç_tll2 	desplaç_muni2 	codis_aux2 	aprin_6 	aprin_7 	aprin_8 	aprin_9 	aprin_10 	aprin_11 	aprin_12 	aprin_13 	aprin_14 	aprin_15 	aprin_16 	aprin_17 	aprin_18 	aprin_19 	aprin_20 	aprin_21 	aprin_22 	aprin_23 	aprin_24 	aprin_1 	aprin_2 	aprin_3 	aprin_4 	aprin_5 	DIM_MUN 	SectorsActivitats
7007	2	2	15	6	10	22	0	7	50	3		1		             			1		6	43800	0	20400	9000	0	0	0	10200	1800	1200	1		1	1				1	1	1	35400	6600	1800	0	0	0	20400	0	0	9000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10200	0	1800	0	0	0	1200	0	0	0	0	0	0	86400	1	1	1			            	1		            	1																        				1		1				1							0	0	0	2	2	0	2	9	7	7	2	2	3	3	3	7	0	0	0	0	0	0	0	0	1	99
7007	4	2	15	6	10	21	0	11	0	3		1		             			1		6	75000	0	0	0	0	0	3600	0	7800	0	1						1		1		64200	4800	4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3600	0	0	0	0	0	7800	0	0	0	0	0	0	0	0	0	0	0	86400	1	1	1			            			            																1	        					1												0	0	0	0	0	0	6	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	1	99
7007	5	2	15	6	10	23	0	7	30	3		1		             			1		1	33000	25800	0	4200	0	9600	0	0	11400	2400	1	1		1		1			1	1	30600	1200	1200	25800	0	0	0	0	0	0	0	0	4200	0	0	0	0	0	0	0	0	9600	0	0	0	0	0	0	0	0	0	11400	0	0	1200	0	0	0	0	1200	0	0	86400	1	1	1	1		            			            				1									1				        						1			1					1			0	0	1	1	1	1	1	1	1	1	8	3	5	5	5	8	8	0	0	0	0	0	0	0	1	4
7008	1	2	15	6	10	23	0	8	0	3		1		             			1		6	40800	0	0	25800	1800	10200	0	0	4200	3600	1			1	1	1			1	1	32400	7200	1200	0	0	0	0	0	0	10200	600	0	13800	0	1200	0	0	0	0	1800	0	9000	0	1200	0	0	0	0	0	0	0	4200	0	0	0	0	600	0	1200	1800	0	0	86400	1	1	1			            			            	1	1		1		1					1		1		1		        						1					1		1	1			0	0	0	3	3	3	9	3	0	3	3	3	5	5	9	0	3	0	0	0	0	0	0	0	1	99
7014	1	2	20	6	10	23	0	9	30	3		1		             			1		6	44400	0	0	12600	3600	17400	0	0	7200	1200	1			1	1	1			1	1	36000	4800	3000	0	0	0	0	0	0	9600	3000	0	0	0	0	0	0	0	0	0	3600	1800	0	15600	0	0	0	0	0	0	0	7200	0	0	0	0	0	1200	0	0	0	0	86400	1	1	1			            			            	1	1										1	1		1		        						1						1					0	0	0	0	3	0	4	3	3	0	5	5	5	5	3	8	8	0	0	0	0	0	0	0	1	99
7014	2	2	20	6	10	22	0	9	0	3		1		             			1		6	47400	0	0	0	0	3000	16200	11400	7200	1200	1					1	1	1	1	1	40200	4800	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	16200	0	0	0	0	11400	0	7200	0	0	0	0	0	0	1200	0	0	0	86400	1	1	1			            			            															1	1	        				1		1							1				0	0	0	0	6	6	6	6	6	0	9	7	7	7	8	8	0	0	0	0	0	0	0	0	1	99
7017	1	2	28	4	11	3	0	8	0	4	2	2		             	1		2	15	1	40800	16800	0	0	12000	10200	0	0	0	6600	1	1			1	1				1	34200	3600	1800	16800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5400	6600	10200	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	600	3600	0	0	0	86400	1	1	1	1		            			            											1	1	1				        									1			1	1				0	0	0	9	1	1	9	4	9	9	5	5	9	1	9	4	4	0	0	0	0	0	0	0	1	1
7022	1	2	1	5	11	0	0	9	30	4	2	1		             			1		6	43200	0	0	9600	3000	3600	7200	0	18000	1800	1			1	1	1	1		1	1	36000	5400	1800	0	0	0	0	0	0	6000	3600	0	0	0	0	0	0	0	0	0	3000	3600	0	0	7200	0	0	0	0	0	0	18000	0	0	0	0	0	1800	0	0	0	0	86400	1	1	1			            			            	1	1										1	1			1	        						1						1					0	0	0	0	0	5	9	9	0	8	8	6	6	3	3	8	8	8	0	0	0	0	0	0	1	99
7022	2	2	1	5	11	0	0	9	30	4	2	1		             			1		6	43200	0	0	7200	3000	3600	7200	0	18000	4200	1			1	1	1	1		1	1	36000	5400	1800	0	0	0	0	0	0	3600	3600	0	0	0	0	0	0	0	0	0	3000	3600	0	0	7200	0	0	0	0	0	0	18000	0	0	0	0	0	4200	0	0	0	0	86400	1	1	1			            			            	1	1										1	1			1	        						1						1					0	0	0	0	0	5	9	9	0	8	8	6	6	3	3	8	8	8	0	0	0	0	0	0	1	99
7025	1	2	12	4	11	23	30	9	0	3		1		             			1		6	43800	0	16800	6000	0	0	0	0	16800	3000	1		1	1					1	1	36000	7200	600	0	0	0	0	16800	0	0	1800	0	4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16800	0	0	0	2400	600	0	0	0	0	0	86400	1	1	1			            		1	            		1		1													        						1				1	1						0	0	0	0	3	3	2	2	8	0	8	8	8	2	2	9	8	8	0	0	0	0	0	0	1	99
7025	2	2	12	4	11	22	0	6	0	3		1		             			1		6	46800	0	0	20400	0	7200	0	0	9000	3000	1			1		1			1	1	36000	9600	1200	0	0	0	0	0	0	6600	0	4800	2400	0	6600	0	0	0	0	0	0	7200	0	0	0	0	0	0	0	0	0	9000	0	0	0	0	1800	0	1200	0	0	0	86400	1	1	1			            			            	1		1	1		1							1				        						1					1		1				0	0	9	0	9	3	5	5	9	0	8	8	8	3	3	0	0	0	0	0	0	0	0	0	1	99
7025	3	2	12	4	11	22	0	7	0	3		1		             			1		6	43800	0	0	25800	1200	0	0	0	12000	3600	1			1	1				1	1	30600	10200	3000	0	0	0	0	0	0	14400	0	0	11400	0	0	0	0	0	0	1200	0	0	0	0	0	0	0	0	0	0	0	12000	0	0	0	0	3600	0	0	0	0	0	86400	1	1	1			            			            	1			1							1						        						1					1						0	0	9	0	9	3	3	3	4	4	8	8	8	3	3	0	0	0	0	0	0	0	0	0	1	99
7025	4	2	12	4	11	0	30	10	0	3		1		             			1		6	48600	0	0	3000	0	0	5400	29400	0	0	1			1			1	1			36000	9000	3600	0	0	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	5400	0	0	0	29400	0	0	0	0	0	0	0	0	0	0	0	0	0	86400	1	1	1			            			            		1														1	        			1														0	0	0	0	0	3	7	6	0	7	7	7	6	7	7	0	0	7	0	0	0	0	0	0	1	99
7025	5	2	12	4	11	23	0	9	0	3		1		             			1		6	45600	0	3600	4800	0	4800	3600	18600	5400	0	1		1	1		1	1	1	1		33600	9000	3000	0	0	0	3600	0	0	0	4800	0	0	0	0	0	0	0	0	0	0	4800	0	0	3600	0	0	0	18600	0	0	5400	0	0	0	0	0	0	0	0	0	0	86400	1	1	1			            	1		            		1											1			1	        			1			1											0	0	0	0	0	3	2	6	0	7	7	5	5	7	7	0	0	8	0	0	0	0	0	0	1	99
7028	1	2	16	4	11	23	0	8	0	4	2	1		             			1		6	42000	0	0	18600	8400	0	3600	0	11400	2400	1			1	1		1		1	1	34200	4800	2400	0	0	0	0	0	0	5400	7200	2400	3600	0	0	0	0	0	0	8400	0	0	0	0	3600	0	0	0	0	0	6600	4800	0	0	0	0	0	2400	0	0	0	0	86400	1	1	1			            			            	1	1	1	1							1					1	        					1	1						1					0	0	0	3	3	3	6	3	0	8	9	9	9	3	3	8	3	8	0	0	0	0	0	0	1	99
7030	1	2	17	4	11	23	0	7	30	3		1		             			1		1	34800	0	0	14400	0	3000	22200	6000	4200	1800	1			1		1	1	1	1	1	28200	5400	1200	0	0	0	0	0	0	3600	3000	0	0	0	0	0	7800	0	0	0	0	0	0	3000	22200	0	0	6000	0	0	0	4200	0	0	0	0	0	0	0	0	0	1800	86400	1	1	1			            			            	1	1						1							1	1	        		1				1										1	0	0	6	6	6	6	6	7	3	5	6	3	6	9	7	3	5	8	0	0	0	0	0	0	1	3
7030	2	2	17	4	11	23	0	7	0	3		1		             			1		1	44400	0	0	23400	0	0	12600	0	1800	4200	1			1			1		1	1	35400	8400	600	0	0	0	0	0	0	10800	0	0	3600	0	0	0	9000	0	0	0	0	0	0	0	12600	0	0	0	0	0	1800	0	0	0	0	0	0	0	0	0	0	4200	86400	1	1	1			            			            	1			1				1								1	        					1											1	0	0	0	0	3	3	6	6	3	0	6	0	6	9	3	3	3	3	0	0	0	0	0	0	1	4
7032	1	2	23	5	11	1	20	8	0	3		1		             			1		1	27000	32400	0	12600	0	5400	0	0	7800	1200	1	1		1		1			1	1	22800	3000	1200	32400	0	0	0	0	0	0	3600	0	0	0	6000	0	3000	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	7800	0	0	1200	0	0	0	0	0	0	0	86400	1	1	1	1		            			            		1				1		1					1				        						1			1								0	0	0	9	3	3	5	1	1	1	1	1	1	1	1	1	5	0	8	8	0	0	0	0	1	4
7032	2	2	23	5	11	5	0	14	0	3		1		             			1		1	27000	32400	0	11400	0	6000	4800	0	0	4800	1	1		1		1	1			1	21000	1800	4200	32400	0	0	0	0	0	1200	2400	2400	0	0	0	0	5400	0	0	0	0	0	0	6000	4800	0	0	0	0	0	0	0	0	0	3000	0	1800	0	0	0	0	0	86400	1	1	1	1		            			            	1	1	1					1							1	1	        									1		1						1	1	1	1	1	1	1	1	9	5	0	9	6	3	3	3	0	0	0	0	0	0	0	1	1	4
7033	1	2	23	5	11	0	0	8	0	3		1		             			1		1	36000	32400	0	0	0	1800	0	4200	7200	4800	1	1				1		1	1	1	28800	6000	1200	32400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	0	0	0	0	0	0	4200	0	0	7200	0	0	4800	0	0	0	0	0	0	0	86400	1	1	1	1		            			            													1				        			1			1			1								0	0	0	1	1	1	1	1	9	8	1	1	1	1	9	7	0	8	0	0	0	0	0	0	1	4
7033	2	2	23	5	11	0	0	7	0	3		1		             			1		1	33000	32400	0	0	0	0	7200	0	1800	12000	1	1					1		1	1	25200	6600	1200	32400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7200	0	0	0	0	0	0	1800	0	0	6600	0	0	0	0	5400	0	0	86400	1	1	1	1		            			            																1	        						1			1					1			0	0	9	1	1	1	1	1	0	1	1	1	1	9	9	6	6	0	0	0	0	0	0	0	1	4
7035	1	2	27	5	11	23	30	8	30	4	3	1		             			1		6	36000	0	0	13800	0	7800	8400	0	15600	4800	1			1		1	1		1	1	26400	4800	4800	0	0	0	0	0	0	6600	7200	0	0	0	0	0	0	0	0	0	0	7800	0	0	8400	0	0	0	0	0	0	15600	0	0	3000	0	0	0	1800	0	0	0	86400	1	1	1			            			            	1	1											1			1	        						1			1				1				0	0	3	3	6	6	3	3	8	8	8	9	5	6	5	0	0	8	8	0	0	0	0	0	1	99
7035	2	2	27	5	11	23	30	8	40	4	3	1		             			1		1	33000	37800	0	0	0	1200	0	4200	7800	2400	1	1				1		1	1	1	24600	5400	1800	37800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	0	0	0	0	0	0	4200	0	0	7800	0	0	2400	0	0	0	0	0	0	0	86400	1	1	1	1		            			            													1				        			1			1			1								0	0	1	1	1	1	1	9	5	1	1	1	1	1	0	7	0	8	8	0	0	0	0	0	1	3
7036	1	2	28	5	11	0	20	9	45	4	2	1		             			1		1	42600	0	0	7800	0	13800	0	0	16800	5400	1			1		1			1	1	32400	8400	1800	0	0	0	0	0	0	0	1800	0	0	0	0	0	6000	0	0	0	0	0	10200	3600	0	0	0	0	0	0	7800	9000	0	1800	1800	0	1800	0	0	0	0	0	86400	1	1	1			            			            		1						1						1	1		        					1	1		1	1		1						0	0	0	0	3	0	5	5	5	9	0	5	8	8	8	3	0	8	8	0	0	0	0	0	1	4
7036	2	2	28	5	11	0	20	9	45	4	2	1		             			1		1	44400	0	0	9600	0	10800	6600	0	8400	6600	1			1		1	1		1	1	30600	9600	4200	0	0	0	0	0	0	3000	600	1800	0	0	0	0	4200	0	0	0	0	2400	8400	0	6600	0	0	0	0	0	2400	6000	0	1800	3000	0	1800	0	0	0	0	0	86400	1	1	1			            			            	1	1	1					1					1	1		1	        					1	1		1	1		1						0	0	0	0	3	0	5	5	5	9	0	0	3	6	6	3	0	8	8	0	0	0	0	0	1	2
7038	1	2	29	5	11	0	0	7	30	3		1		             			2	190	1	44400	0	0	3000	0	10200	0	3600	3600	21600	1			1		1		1	1	1	34200	7200	3000	0	0	0	0	0	0	0	0	0	0	1200	0	0	1800	0	0	0	0	10200	0	0	0	0	0	0	3600	0	0	3600	0	0	1800	0	0	0	1800	18000	0	0	86400	1	1	1			            			            					1			1					1				        			1			1			1				1	1			0	0	0	9	9	9	9	9	0	0	0	5	5	5	9	0	7	8	0	0	0	0	0	0	1	4
7038	2	2	29	5	11	0	0	7	30	3		1		             			1		6	41400	0	0	23400	0	10200	0	4200	3600	3600	1			1		1		1	1	1	31800	7200	2400	0	0	0	0	0	0	3600	9000	0	0	0	0	0	10800	0	0	0	0	10200	0	0	0	0	0	0	4200	0	0	3600	0	0	1800	0	0	0	1800	0	0	0	86400	1	1	1			            			            	1	1						1					1				        			1			1			1				1				0	0	0	3	7	3	3	3	0	3	3	5	5	5	9	0	3	8	0	0	0	0	0	0	1	99
7040	1	4	22	12	10	6	0	7	0	3		1		             			1		1	39000	39600	0	0	0	0	0	0	4200	3600	1	1							1	1	21600	12000	3600	39600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4200	0	0	2400	0	0	0	1200	0	0	0	86400	1	1	1	1		            			            																	        						1			1				1				0	1	1	1	1	1	1	1	0	1	1	1	1	9	9	0	9	8	0	0	0	0	0	0	1	1
7040	2	4	22	12	10	24	0	7	30	3		1		             			1		6	38400	0	0	30000	0	0	0	0	18000	0	1			1					1		29400	7200	1800	0	0	0	0	0	0	5400	15600	7200	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18000	0	0	0	0	0	0	0	0	0	0	86400	1	1	1			            			            	1	1	1	1													        						1											0	0	0	3	3	3	3	3	0	3	3	3	8	8	8	0	8	8	0	0	0	0	0	0	1	99
7042	1	4	24	12	10	0	0	10	0	4	3	2		             	1		4	90	1	42600	0	0	21000	0	9000	7200	0	0	6600	1			1		1	1			1	30600	8400	3600	0	0	0	0	0	0	8400	4200	0	0	4200	4200	0	0	0	0	0	0	9000	0	0	7200	0	0	0	0	0	0	0	0	0	0	0	1200	0	5400	0	0	0	86400	1	1	1			            			            	1	1			1	1							1			1	        											1		1				0	0	0	1	1	3	9	3	0	9	9	6	6	9	3	0	5	5	0	0	0	0	0	0	1	4
7042	2	4	24	12	10	0	0	10	0	4	3	2		             	1		4	90	1	41400	0	0	22200	0	9000	7200	0	0	6600	1			1		1	1			1	30600	8400	2400	0	0	0	0	0	0	15600	2400	0	0	0	4200	0	0	0	0	0	0	9000	0	0	7200	0	0	0	0	0	0	0	0	0	0	0	1200	0	5400	0	0	0	86400	1	1	1			            			            	1	1				1							1			1	        											1		1				0	0	0	3	3	0	9	3	0	9	9	6	6	9	3	0	5	5	0	0	0	0	0	0	1	2
7044	1	4	25	12	10	2	0	9	0	4	2	2		             	1		2	70	1	46200	0	0	0	0	18600	0	0	7200	14400	1					1			1	1	30600	11400	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18600	0	0	0	0	0	0	0	0	0	7200	0	0	0	0	0	0	14400	0	0	0	86400	1	1	1			            			            													1				        						1							1				0	0	0	0	0	5	5	9	0	0	5	5	9	9	0	0	9	8	8	0	0	0	0	0	1	4
7044	2	4	25	12	10	2	0	9	0	4	2	2		             	1		2	70	1	46200	0	0	0	0	18600	0	0	7200	14400	1					1			1	1	28800	12000	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18600	0	0	0	0	0	0	0	0	0	7200	0	0	0	0	0	0	14400	0	0	0	86400	1	1	1			            			            													1				        						1							1				0	0	0	0	0	5	5	9	0	0	5	5	9	9	0	0	9	8	8	0	0	0	0	0	1	4
7044	3	4	25	12	10	4	0	9	0	4	2	2		             	1		1		1	61200	0	0	0	0	18000	0	0	0	7200	1					1				1	41400	15600	4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7200	0	0	0	86400	1	1	1			            			            													1				        													1				0	0	0	0	0	0	0	9	0	0	5	9	5	5	5	9	0	0	0	0	0	0	0	0	1	4
7046	1	4	26	12	10	2	0	7	30	3		1		             			1		1	54600	0	0	0	0	9600	0	5400	15600	1200	1					1		1	1	1	38400	12600	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9600	0	0	0	0	0	0	5400	0	0	15600	0	0	0	0	0	0	1200	0	0	0	86400	1	1	1			            			            													1				        			1			1							1				0	0	0	0	0	0	5	5	0	0	5	8	8	8	8	7	0	8	0	0	0	0	0	0	1	3
7046	2	4	26	12	10	1	0	7	0	3		1		             			1		1	45600	2400	0	12000	0	3600	7200	0	15600	0	1	1		1		1	1		1		32400	12000	1200	2400	0	0	0	0	0	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	3600	7200	0	0	0	0	0	1800	13800	0	0	0	0	0	0	0	0	0	0	86400	1	1	1	1		            			            	1														1	1	        					1	1											0	0	0	0	6	6	3	3	5	0	0	8	8	8	8	3	0	1	0	0	0	0	0	0	1	3
7046	3	4	26	12	10	0	30	8	0	3		1		             			1		6	45600	0	0	17400	0	7800	10800	0	3600	1200	1			1		1	1		1	1	32400	10800	2400	0	0	0	0	0	0	13200	3000	1200	0	0	0	0	0	0	0	0	0	4200	0	3600	10800	0	0	0	0	0	0	3600	0	0	0	0	0	0	1200	0	0	0	86400	1	1	1			            			            	1	1	1										1		1	1	        						1							1				0	0	0	0	6	6	3	3	5	0	0	6	9	5	3	3	0	8	0	0	0	0	0	0	1	99
7046	4	4	26	12	10	4	0	8	30	3		1		             			1		1	47400	17400	0	3600	0	6600	4200	0	0	7200	1	1		1		1	1			1	30000	10200	6000	17400	0	0	0	0	0	1200	0	0	0	0	0	0	0	2400	0	0	0	6600	0	0	4200	0	0	0	0	0	0	0	0	0	2400	0	0	0	1200	0	0	3600	86400	1	1	1	1		            			            	1								1				1			1	        									1				1			1	0	0	0	0	1	1	1	1	1	0	0	6	9	5	9	9	0	3	0	0	0	0	0	0	1	4
7048	1	2	12	5	11	23	0	7	0	2		1		             			1		1	37800	18000	0	10200	0	0	6600	0	7800	6000	1	1		1			1		1	1	28800	6600	2400	18000	0	0	0	0	0	4200	600	0	0	0	0	0	5400	0	0	0	0	0	0	0	6600	0	0	0	0	0	0	7800	0	0	2400	0	3000	0	0	600	0	0	86400	1	1	1	1		            			            	1	1						1								1	        						1			1		1			1			0	6	3	9	1	0	1	3	3	9	1	0	6	9	3	8	8	0	0	0	0	0	0	0	1	3
7048	2	2	12	5	11	6	0	5	50	2		1		             			1		1	33600	46200	0	1200	0	0	0	0	1800	3600	1	1		1					1	1	25800	6600	1200	46200	0	0	0	0	0	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	0	0	3600	0	0	0	0	0	0	0	86400	1	1	1	1		            			            	1																        						1			1								0	1	1	1	1	1	1	9	8	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	3
7051	1	2	13	5	11	1	0	7	40	3		1		             			1		1	29400	30600	0	1800	0	9000	0	8400	0	7200	1	1		1		1		1		1	22800	3600	2400	30600	0	0	0	0	0	0	1800	0	0	0	0	0	0	0	0	0	0	7200	0	1800	0	0	0	0	8400	0	0	0	0	0	7200	0	0	0	0	0	0	0	86400	1	1	1	1		            			            		1											1		1		        			1						1								0	0	9	1	1	1	1	1	0	9	1	1	1	9	5	5	0	7	7	7	0	0	0	0	1	3
7051	2	2	13	5	11	0	0	9	0	4	2	1		             			1		6	52200	0	0	7200	0	19800	3600	0	0	3600	1			1		1	1			1	39600	9600	1200	0	0	0	0	0	0	0	7200	0	0	0	0	0	0	0	0	0	0	10800	7200	1800	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	3600	0	0	0	86400	1	1	1			            			            		1											1	1	1	1	        													1				0	0	0	5	5	3	3	0	0	0	9	0	6	5	0	5	5	0	0	0	0	0	0	0	1	99
7051	3	2	13	5	11	23	30	8	0	4	2	1		             			1		6	52200	4200	0	16200	0	600	4800	0	8400	0	1	1		1		1	1		1		32400	15600	2400	4200	0	0	0	0	0	9000	3600	0	0	0	3600	0	0	0	0	0	0	600	0	0	4800	0	0	0	0	0	0	8400	0	0	0	0	0	0	0	0	0	0	86400	1	1	1	1		            			            	1	1				1							1			1	        						1											0	0	0	3	3	3	3	3	0	1	6	0	0	0	0	8	8	8	0	0	0	0	0	0	1	99
7053	1	2	15	5	11	1	15	8	30	1		1		             			1		6	44400	0	0	12600	4800	6000	0	5400	13200	0	1			1	1	1		1	1		33600	7200	3600	0	0	0	0	0	0	7200	3600	1800	0	0	0	0	0	0	0	0	4800	4200	0	1800	0	0	0	0	5400	0	3600	9600	0	0	0	0	0	0	0	0	0	0	86400	1	1	1			            			            	1	1	1									1	1		1		        			1		1	1											0	0	0	0	3	0	4	3	0	3	0	8	7	7	5	0	8	8	0	0	0	0	0	0	1	99
7053	2	2	15	5	11	3	45	6	0	1		1		             			1		1	62400	0	0	600	0	3600	0	0	12600	7200	1			1		1			1	1	45600	12000	4800	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	3600	0	0	0	0	0	0	0	0	6000	6600	0	0	1200	0	0	0	6000	0	0	0	86400	1	1	1			            			            	1												1				        					1	1			1				1				0	0	0	0	0	0	0	0	0	8	8	5	0	8	9	5	0	0	0	0	0	0	0	0	1	2
7053	3	2	15	5	11	0	0	8	30	3		1		             			1		6	43200	0	0	0	0	0	0	9000	34200	0	1							1	1		34200	7800	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9000	7800	26400	0	0	0	0	0	0	0	0	0	0	86400	1	1	1			            			            																	        				1	1	1											0	0	0	0	8	7	8	8	0	8	8	8	7	8	8	0	8	0	0	0	0	0	0	0	1	99
7053	4	2	15	5	11			8	30	2		1		             			1		6	46200	0	0	13200	4200	9000	0	0	13800	0	1			1	1	1			1		34200	7200	4800	0	0	0	0	0	0	7200	4200	0	1800	0	0	0	0	0	0	0	4200	9000	0	0	0	0	0	0	0	0	0	13800	0	0	0	0	0	0	0	0	0	0	86400	1	1	1			            			            	1	1		1								1	1				        						1											0	0	0	0	3	0	4	3	0	8	8	0	5	5	3	0	8	0	0	0	0	0	0	0	1	99
7056	1	1	31	3	11	0	0	8	0	3		1		             			1		1	39600	30600	0	0	0	5400	0	0	8400	2400	1	1				1			1	1	28800	5400	4200	30600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	0	3600	0	0	0	0	0	0	0	8400	0	0	2400	0	0	0	0	0	0	0	86400	1	1	1	1		            			            													1		1		        						1			1								0	0	0	1	1	1	1	1	9	5	0	1	1	1	9	8	0	8	0	0	0	0	0	0	3	4
7056	2	1	31	3	11	0	0	8	0	3		1		             			1		1	37800	28800	0	8400	0	4200	0	0	4800	2400	1	1		1		1			1	1	28800	5400	3600	28800	0	0	0	0	0	4200	3000	0	0	0	1200	0	0	0	0	0	0	1800	0	2400	0	0	0	0	0	0	0	4800	0	0	2400	0	0	0	0	0	0	0	86400	1	1	1	1		            			            	1	1				1							1		1		        						1			1								0	0	0	1	1	1	1	1	9	3	3	1	1	1	3	0	0	8	0	0	0	0	0	0	3	4
7060	1	1	1	4	11	22	0	9	0	4	3	1		             			1		1	28200	18000	3600	7200	2400	10200	5400	0	1800	9600	1	1	1	1	1	1	1		1	1	18000	6600	3600	18000	0	0	0	3600	0	0	1200	0	0	0	0	0	6000	0	0	2400	0	10200	0	0	5400	0	0	0	0	0	0	1800	0	2400	3000	0	0	0	3000	1200	0	0	86400	1	1	1	1		            		1	            		1						1			1		1			1	        						1		1	1				1	1			0	3	1	1	1	1	1	9	0	2	3	3	6	0	9	0	5	5	9	8	0	0	0	0	3	4
7062	1	1	2	4	11	23	15	9	0	4	2	1		             			1		6	49200	0	0	7800	0	5400	5400	0	16800	1800	1			1		1	1		1	1	38400	7200	3600	0	0	0	0	0	0	0	7800	0	0	0	0	0	0	0	0	0	0	1800	0	3600	5400	0	0	0	0	0	0	16800	0	0	1800	0	0	0	0	0	0	0	86400	1	1	1			            			            		1											1		1	1	        						1			1								0	0	0	0	5	6	5	9	8	0	8	0	3	3	8	8	0	8	0	0	0	0	0	0	3	99
7062	2	1	2	4	11	23	15	10	0	4	2	1		             			1		6	51000	0	0	16800	0	6600	0	3600	8400	0	1			1		1		1	1		42000	7200	1800	0	0	0	0	0	0	9000	7800	0	0	0	0	0	0	0	0	0	0	0	0	6600	0	0	0	3600	0	0	0	8400	0	0	0	0	0	0	0	0	0	0	86400	1	1	1			            			            	1	1													1		        		1				1											0	0	0	0	0	3	5	3	3	0	8	0	7	3	5	3	0	8	0	0	0	0	0	0	3	99
7065	1	2	23	5	11	0	0	9	0	3		2		           1 			1		6	43800	0	0	7200	0	12000	4800	10800	7800	0	1			1		1	1	1	1		32400	4800	4800	0	0	0	0	0	0	5400	1800	0	0	0	0	0	0	0	0	0	0	9600	0	2400	4800	0	0	0	10800	0	0	7800	0	0	0	0	0	0	0	0	0	0	86400	1	1	1			            			            	1	1											1		1	1	        			1			1											0	0	0	0	0	5	5	5	3	7	7	7	3	6	0	5	8	8	0	0	0	0	0	0	3	4
