IDQUEST_HT 	CODI_LLAR 	CODI_PERSONA 	TEMPS_TREB_SET 	TEMPS_DIA1 	NOM_DIA1 	TREB_DIA1 	TEMPS_DIA2 	NOM_DIA2 	TREB_DIA2 	TEMPS_DIA3 	NOM_DIA3 	TREB_DIA3 	TEMPS_DIA4 	NOM_DIA4 	TREB_DIA4 	TEMPS_DIA5 	NOM_DIA5 	TREB_DIA5 	TEMPS_DIA6 	NOM_DIA6 	TREB_DIA6 	TEMPS_DIA7 	NOM_DIA7 	TREB_DIA7
   4030401 	     0304 	          01 	          2700 	       540 	       4 	        1 	       540 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       540 	       1 	        1 	       540 	       2 	        1 	       540 	       3 	        1
   4030402 	     0304 	          02 	          2700 	       540 	       4 	        1 	       540 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       540 	       1 	        1 	       540 	       2 	        1 	       540 	       3 	        1
   4030404 	     0304 	          04 	          5040 	       720 	       4 	        1 	       720 	       5 	        1 	       720 	       6 	        1 	       720 	       7 	        1 	       720 	       1 	        1 	       720 	       2 	        1 	       720 	       3 	        1
   4031201 	     0312 	          01 	          1020 	         0 	       3 	        6 	         0 	       4 	        6 	         0 	       5 	        6 	         0 	       6 	        6 	         0 	       7 	        6 	       510 	       1 	        1 	       510 	       2 	        1
   4031304 	     0313 	          04 	           240 	         0 	       3 	        6 	         0 	       4 	        6 	         0 	       5 	        6 	         0 	       6 	        6 	         0 	       7 	        6 	         0 	       1 	        6 	       240 	       2 	        1
   4032201 	     0322 	          01 	          1920 	       480 	       4 	        1 	       480 	       5 	        1 	       480 	       6 	        1 	       480 	       7 	        1 	         0 	       1 	        6 	         0 	       2 	        6 	         0 	       3 	        6
   4032202 	     0322 	          02 	          2400 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1
   4032701 	     0327 	          01 	          2400 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6
   4032702 	     0327 	          02 	             0 	         0 	       7 	        6 	         0 	       1 	        6 	         0 	       2 	        6 	         0 	       3 	        6 	         0 	       4 	        6 	         0 	       5 	        6 	         0 	       6 	        6
   4033501 	     0335 	          01 	          2250 	         0 	       6 	        6 	         0 	       7 	        6 	       450 	       1 	        1 	       450 	       2 	        1 	       450 	       3 	        1 	       450 	       4 	        1 	       450 	       5 	        1
   4033701 	     0337 	          01 	          2820 	       585 	       7 	        1 	       705 	       1 	        1 	       120 	       2 	        1 	       585 	       3 	        1 	       120 	       4 	        1 	       585 	       5 	        1 	       120 	       6 	        1
   4033702 	     0337 	          02 	          2280 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       360 	       5 	        1 	         0 	       6 	        6
   4033703 	     0337 	          03 	           180 	         0 	       7 	        6 	         0 	       1 	        6 	        90 	       2 	        1 	        90 	       3 	        1 	         0 	       4 	        6 	         0 	       5 	        6 	         0 	       6 	        6
   4033901 	     0339 	          01 	           120 	         0 	       1 	        6 	         0 	       2 	        6 	       120 	       3 	        1 	         0 	       4 	        6 	         0 	       5 	        6 	         0 	       6 	        6 	         0 	       7 	        6
   4034102 	     0341 	          02 	           990 	         0 	       4 	        6 	         0 	       5 	        6 	         0 	       6 	        6 	         0 	       7 	        6 	       330 	       1 	        1 	       330 	       2 	        1 	       330 	       3 	        1
   4034301 	     0343 	          01 	          2880 	         0 	       4 	        6 	       720 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       720 	       1 	        1 	       720 	       2 	        1 	       720 	       3 	        1
   4034401 	     0344 	          01 	          3600 	       720 	       4 	        1 	       720 	       5 	        1 	       720 	       6 	        1 	       720 	       7 	        1 	         0 	       1 	        6 	         0 	       2 	        6 	       720 	       3 	        1
   4034402 	     0344 	          02 	          1980 	         0 	       4 	        6 	       540 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1
   4034901 	     0349 	          01 	          2520 	       540 	       1 	        1 	       540 	       2 	        1 	       600 	       3 	        1 	       420 	       4 	        1 	       420 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4034902 	     0349 	          02 	          2100 	       480 	       1 	        1 	       390 	       2 	        1 	       510 	       3 	        1 	       360 	       4 	        1 	       360 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4034903 	     0349 	          03 	           240 	       120 	       1 	        1 	         0 	       2 	        6 	       120 	       3 	        1 	         0 	       4 	        6 	         0 	       5 	        6 	         0 	       6 	        6 	         0 	       7 	        6
   4034904 	     0349 	          04 	          3630 	       945 	       1 	        1 	      1005 	       2 	        1 	       720 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4035103 	     0351 	          03 	          2490 	       480 	       3 	        1 	       525 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       525 	       2 	        1
   4035301 	     0353 	          01 	          1950 	       390 	       3 	        1 	       390 	       4 	        1 	       390 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       390 	       1 	        1 	       390 	       2 	        1
   4035902 	     0359 	          02 	             0 	         0 	       1 	        1 	         0 	       2 	        1 	         0 	       3 	        1 	         0 	       4 	        1 	         0 	       5 	        1 	         0 	       6 	        1 	         0 	       7 	        1
   4037502 	     0375 	          02 	             0 	         0 	       6 	        6 	         0 	       7 	        6 	         0 	       1 	        6 	         0 	       2 	        6 	         0 	       3 	        6 	         0 	       4 	        6 	         0 	       5 	        6
